name,type_red,type_black,fen,branchs,steps,moves 
心武残编_019正笏安邦变三(红胜).XQF,车双兵相,多卒士,4k4/9/3aP3P/9/9/9/3p2p2/4R4/3p1p3/p3K1B2 w,1,27,e2h2 d1e1 e0d0 e9f9 h2h9 f9f8 h9h5 f8f9 h5f5 f9e9 f5g5 e9f9 g5g9 f9f8 g9g3 f8f9 g3d3 a0b0 d3f3 f9e9 f3c3 e9f9 e7f7 f9e9 f7f8 e9d9 f8e8
心武残编_024独行千里变二(红胜).XQF,车双兵,马多卒士象,9/9/3ak3b/p8/4P4/6n2/2P3p2/4R4/3p1p3/4K4 w,1,27,e5e6 e7e8 e6e7 e8e9 e2h2 i7g9 h2h9 d1e1 e0d0 d7e8 h9g9 e8f9 e7e8 e9e8 g9g4 a6a5 c3c4 a5a4 c4c5 a4a3 c5c6 a3b3 c6d6 b3c3 g4e4 e8f8 d6e6
心武残编_029迈等越伦变三(红胜).XQF,车马炮兵仕相,双车双马炮士,3k5/2P1an3/5n3/9/9/9/C6NR/3A5/3r5/2B1Kc1r1 w,1,27,i3i9 f8h9 i9h9 f7g9 h3f4 f0c0 h9h0 d1d0 e0d0 c0h0 d0e0 h0h7 f4d5 h7a7 a3d3 d9e9 c8d8 a7f7 d8d9 e9f9 d3f3 f7a7 d5f6 g9f7 f3f7 e8f7 f6d7
心武残编_037辅弼功高变二(红胜).XQF,车炮三兵相,双车多卒双士象,1r3a3/9/b2ak2P1/5PRP1/6C2/9/9/3pp3B/3pr4/5K1p1 w,1,27,f6f7 e7e8 f7f8 e8e9 g6e6 e9d9 e6e9 d9d8 e9b9 d7e8 b9b3 d8d7 g5i5 h0g0 i2g0 e1i1 i5i7 e8f7 b3b7 d7d8 b7f7 d8d9 f8f9 d9d8 f7f8 d8d9 f8e8
心武残编_040赤兔良骥变四.XQF,双车马双兵双相,车双卒士象全,1P1a1k3/4a4/4b4/8N/6b1R/9/4P4/3pp3B/4r4/3K2BR1 w,1,27,h0h9 e7g9 i6h8 f9e9 h9g9 e8f9 h8f7 e9e8 f7d6 e8d8 g9g8 d9e8 d6f7 d8d7 f7e5 d7d8 e5c6 d8d9 b9c9 d9e9 g8e8 f9e8 i5i9 e8f9 c9d9 e9d9 i9f9
江湖百局秘谱_泥马渡康王(3).xqf,马炮多兵双仕相,车马卒士象,4P4/5P3/b3kaP2/9/8P/8P/9/5n2B/2C1Nr3/3AKA2p w,1,27,c1f1 f7e8 i2g4 f2g4 i5i6 i0h0 e9d9 h0g0 f8g8 a7c5 i6h6 g4h2 f1f9 h2i0 f9e9 e8d9 g7f7 e7e8 e9g9 c5a7 g8f8 e8e9 h6g6 a7c5 f7e7 c5e7 e1g0
湖涯集_八蛮进宝.XQF,车双马炮双兵,车双马双炮双卒双象,3k2b2/4PP3/4b4/4n4/9/1N5R1/7C1/4ccp2/3p1rn2/2N1K4 w,1,27,e8d8 d9d8 b4c6 d8d9 c6b8 d9e9 b8d7 e9d9 h3d3 e6d4 d7b6 d4c6 h4d4 d9e9 d3e3 e7c5 b6c8 c6d8 d4e4 e9d9 e3d3 d8c6 e4d4 c6d8 d4d8 d9d8 c8d6
烂柯神机_左冲右突.xqf,双车双炮,双车双炮卒双士,3kc3R/4a4/5a2c/9/9/7CC/5R3/5p3/4r1r2/5K3 w,1,27,f3d3 e8d7 h4d4 d7e8 d4c4 e8d7 i4d4 d7e8 d4e4 e8d7 c4d4 d7e8 i9e9 d9d8 d4c4 e8d7 e4d4 d7e8 d4h4 e8d7 c4d4 d7e8 h4h8 d8d7 d4g4 d7e7 h8h7
烂柯神机_拔帜立帜.xqf,双车炮双兵相,双车双马炮双卒士双象,1P1k5/4an1c1/b2Pb2R1/9/8R/9/9/B8/2r1rnp2/1C1K2p2 w,1,27,i5i9 h8h9 i9h9 f8h9 h7h9 e7g9 h9g9 e8f9 g9f9 e1e9 f9f1 e9e0 d0e0 c1c0 a2c0 g1f1 c0a2 g0f0 b0f0 f1f0 e0f0 d9e9 d7d8 a7c5 b9c9 c5a7 c9d9
烂柯神机_调虎离山.xqf,双车双炮兵,双车马炮多卒双象,1rb1k4/1R2n4/3Rbr3/2CPp3p/9/1c3p3/9/1C7/4p4/3p1K3 w,1,27,d7d9 e9d9 b8d8 d9d8 b2d2 b4d4 d6e6 d4c4 c6d6 c4d4 d6i6 d4c4 e6d6 c4d4 d6c6 d4c4 i6d6 c4d4 d6f6 d4c4 c6d6 c4d4 d6d7 d8d9 d7d8 d9e9 d8d9
烂柯神机_连觥劝醉.xqf,车马双炮兵双仕相,双车双炮双卒士象全,3k1ab2/1NR1aP3/4bcr2/4C1C2/9/9/9/5A3/3pAp3/crB1K4 w,1,27,c8c9 d9d8 b8c6 d8d7 c9c7 d7d8 c7c8 d8d9 c8d8 d9e9 f8e8 f9e8 d8e8 e9f9 e8e9 f9f8 g6f6 f7f2 e9f9 f8f9 c6d8 f9f8 d8f7 f8f7 f6f1 f2e2 e1f2
蕉竹斋_双蝶争芳.XQF,车双炮多兵,车三卒,5k3/3PP2P1/5r3/6C2/6C2/6R2/6P2/3p3p1/4p4/3K5 w,1,27,g6f6 f7f6 g5f5 f6g6 f5f1 g6g4 g3g4 e1d1 d0e0 d2e2 e0f0 e2e1 e8e9 f9e9 f1i1 d1d0 i1i0 h2h1 h8h9 d0e0 i0e0 e1e0 f0f1 h1g1 f1f2 e0f0 h9g9
蕉竹斋_小蝶二炮.XQF,车双炮三兵,车三卒,5k3/3PP4/5r3/6C2/6C2/p5R2/6P2/3p5/4p4/3K5 w,1,27,g6f6 f7f6 g5f5 f6g6 f5f1 g6g4 g3g4 e1d1 d0e0 d2e2 e0f0 e2e1 f1f8 d1d0 e8e9 f9e9 f8e8 a4b4 g4g5 b4b3 g5g6 b3c3 g6f6 c3d3 f6f7 d3d2 f7f8
适情雅趣360局_虏马饮江.xqf,车马双炮三兵,车炮三卒双士象,3ak1b2/2P2P3/3ac2P1/9/1R7/C5N2/9/3p1p1C1/4p2r1/5K3 w,3,27,a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8f8 b9b8 f8f7 h7g7 f7e7 b8b7|a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8d8 h2d2 d7e8 b9b8 d8d9 f6d7|a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8e7 a9a7 d7e8 b9b7 e8d7 b7d7
适情雅趣360局_鹤呜九皋.xqf,双车双马双炮双仕相,双车双马炮双卒士象全,4k1b2/1N2a3n/2Cab1R2/2R6/2r1C4/9/9/4BA3/1n1p1p3/c1rAK1N2 w,1,27,c7e7 g9e7 c6c9 c5c9 b8d7 e9f9 g7f7 e8f7 e5f5 f7e8 f5f1 e8f7 f2e1 f7e8 g0f2 e8f7 f2h3 f7e8 h3f4 e8f7 f4g6 f7e8 g6h8 f9f8 h8f7 f8f7 e1f2
适情雅趣550局_第073局 鱼跃于渊.XQF,双车双马兵,双车马炮双卒,4k4/1R5n1/1N7/9/3P1N3/3r1R3/9/4p4/3r1p3/1c2K4 w,5,27,b8e8 e9e8 f5d6 e8e9 d6c8 e9d9 c8e7 d9e9 e7g8 e9e8 b7d6 e8d8 f4f8 d8d9 f8f9 d9d8 d6b7 d8e8 g8f6 h8f7 b7d6 e8d8 d6f7 d8e8 f7d6 e8d8 d6b7|b8e8 e9e8 f5d6 e8e9 d6c8 e9d9 c8e7 d9e9 e7g8 e9e8 b7d6 e8d8 f4f8 d8d7 g8f6 d7e7 f8e8|b8e8 e9e8 f5d6 e8e9 d6c8 e9e8 b7c9 e8d8 f4f8 d8d9 c8e7 d9e9 c9d7|b8e8 e9e8 f5d6 e8e9 d6c8 e9e8 b7c9 e8d8 f4f8 d8d7 c8d6 d7e7 f8e8|b8e8 e9d9 e8d8 d9e9 d8d9 e9d9 f5e7 d9e9 e7g8
适情雅趣550局_第078局 翻江搅海.XQF,双车马双炮,双车双马炮,1rC2k3/9/n1R6/9/4N4/9/R3c4/4C4/4rn3/3K5 w,5,27,c7f7 f9e9 f7e7 e9f9 e7e9 f9e9 e5f7 e9f9 f7h8 f9f8 h8g6 f8f9 g6e7 f9f8 e7d9 e3e9 a3f3 f8e8 d9c7 e8e7 c7d5 e7e8 d5f6 e8e7 f3e3 e7f7 e2f2|c7f7 f9e9 f7e7 e9f9 e7e9 f9e9 e5f7 e9f9 f7h8 f9f8 h8g6 f8f9 g6e7 f9f8 e7d9 e3e9 a3f3 f8e8 d9c7 e8e7 c7d5 e7e8 d5f6 e8f8 f6e4|c7f7 f9e9 f7e7 e9f9 e7e9 f9e9 e5f7 e9f9 f7h8 f9f8 h8g6 f8f9 g6e7 f9e9 e7d9|c7f7 f9e9 f7e7 e9f9 e7e9 f9f8 e5g6 f8f7|c7f7 f9e9 f7e7 e3e7 e5f7 e9f9 e2f2
适情雅趣550局_第079局 四七并列.XQF,双马双炮,车双卒双士象,C3ka3/4a2r1/N3b4/3C5/3N5/9/9/5p3/4p4/5K3 w,1,27,d6d9 e9d9 a7b9 e7c9 b9c7 d9d8 c7e6 d8d7 e6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d9 d5c7 d9e9 b7c9 e8d9 c9d7 e9e8 d7c5 e8f8 c5e6 f8f7 a9a7
适情雅趣550局_第089局 七雄争霸.XQF,双车马双炮三兵双仕,双车双马双炮三卒士象全,2bak1b2/1n3P3/3a5/4p1p1N/6P1C/2R6/C1R1Pp1n1/3A5/3K2crc/3Ar4 w,10,27,f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9f9 f7g9 f9f8 c4f4 h3f4 c3c8 d7e8 a3f3 f4h3 g9f7 f8f7 g5f5 h3f4 f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 f8f9|f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9f9 f7g9 f9f8 c4f4 h3f4 c3c8 d7e8 a3f3 f4h3 g9f7 h3f4 f7h8|f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9f9 f7g9 f9f8 c4f4 h3f4 c3c8 d7e8 a3f3 f4d5 g9f7 d5f6 f7h8 f6g8 g5f5 g8f6 i9i8|f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9f9 f7g9 f9f8 c4c8 d7e8 c8e8 d9e8 g9h7 f8f9 a3a9 e8d9 h7g9 f9f8 c3c8 d9e8 c8e8|f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9f9 f7g9 f9f8 c4c8 d7e8 c8e8 d9e8 g9h7 f8f9 a3a9 b8d9 h7g9 f9f8 a9a8 e8d7 c3c8 d7e8 c8e8|f8f9 e9f9 i6h8 f9e9 i5i9 g9e7 h8f7 e9e8 c4c8|f8f9 e9f9 i6h8 f9e9 i5i9 e9e8 c4c8 e8e7 a3a7 d7e8 c3c7 e8d7 c8e8 e7e8 c7c8|f8f9 e9f9 i6h8 f9e9 i5i9 e9e8 c4c8 e8e7 a3a7 d7e8 c3c7 e8d7 c8e8 d9e8 c7c6|f8f9 e9e8 c4c8 e8e7 a3a7 d7e8 c3c7 e8d7 c8e8 d9e8 c7c6|f8f9 e9e8 c4c8 e8e7 a3a7 d7e8 c3c7 e8d7 c8e8 e7e8 c7c8
适情雅趣550局_第151局 虏马饮江.XQF,车马双炮三兵仕,车炮双卒双士象,3ak1b2/2P2P3/3ac2P1/9/1R7/C5N2/9/3p1A1C1/4p2r1/5K3 w,5,27,a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8f8 f6d7 f8f7 a9a7 g9e7 h7g7 f7f8 g7g8 f8f7 d7e9|a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8f8 f6d7 f8f7 a9a7 g9e7 h7g7 f7f8 g7g8 f8e8 b9b8|a4a9 d9e8 b5b9 e8d9 b9b8 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9 e7e9 d9e9 f9e9 b8b9 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8f8 b9b8 f8f7 h7g7 f7e7 b8b7|f2e1 e7f7 a4e4 d2e2 b5e5 d9e8 e5e8 e9d9 c8d8|f2e1 h1e1 f8f9 e9e8 a4a8
适情雅趣550局_第175局 四面旋绕.XQF,双车马双炮,车马双炮双卒士双象,C2R4c/5k3/b2a1N2b/2R6/9/9/9/4p4/3nr1p2/c4K2C w,2,27,c6c8 d7e8 c8e8 f8e8 f7d6 e8e7 d6f5 e7e8 f5g7 e8e7 g7f9 e7e8 d9d8 e8e9 i0i9 i7g9 f9g7 g9e7 d8e8 e9d9 g7f9 e7g9 f9d8 g9e7 d8b9 a0a9 b9c7|c6c8 d7e8 c8e8 f8e8 f7d6 e8e7 d6f5 e7e8 f5g7 e8e7 g7f9 e7e8 d9d8 e8e9 i0i9 i7g9 f9g7 g9e7 d8e8 e9d9 g7f9 e7g9 f9d8 g9e7 d8b9 e7c9 b9c7
适情雅趣550局_第283局 肉钽负荆.XQF,双车马兵双仕,车三卒士象全,4ka3/R3a4/b2rb4/4P2N1/9/9/9/3Ap4/4pp3/1R1K1A3 w,2,27,a8d8 d7d8 h6g8 e9d9 b0b9 a7c9 b9c9|a8d8 d7d2 d8d2 e2d2 f0e1 f1e1 b0b1 d2d1 b1d1 e1d1 d0d1 e8d7 h6g8 e9e8 g8e7 a7c9 e7g6 e8e9 g6e5 f9e8 e5c6 e9d9 c6a5 d9e9 a5b7 c9a7 e6d6
适情雅趣550局_第346局 朝野从容.XQF,双车炮兵,双车炮卒士象全,4kr3/4a2R1/3ab3b/9/6P2/9/4r4/1R2C4/5p2c/3K5 w,3,27,b2b9 e8d9 h8d8 d7e8 e2b2 f1e1 b9d9 e8d9 b2b9|b2b9 e8d9 h8d8 d7e8 e2b2 e3e0 d0e0 f9h9 b9d9 e8d9 b2b9|b2b9 e8d9 h8d8 d7e8 e2b2 e3b3 b9b3 f9f2 b3b9 e9f9 d8e8 f2d2 d0e0 i7g5 e8i8 i1g1 b2b1 g1g3 i8i1 d2e2 e0d0 f1e1 b9d9 f9f8 i1i8 f8f7 d9f9
适情雅趣550局_第359局 涂廪浚井.XQF,车多兵,多卒士,5k3/1P7/2PP1a1P1/9/9/4R4/9/5p3/3p1p3/1p2K4 w,1,27,e4e9 f9f8 h7g7 f1f0 e0f0 f7e8 g7g8 f8f7 f0e0 f2e2 d7e7 f7e7 e0f0 d1e1 e9h9 e2f2 h9h7 e8f7 c7d7 e7e8 g8f8 e8f8 h7h1 f2f1 h1f1 e1f1 f0f1
适情雅趣550局_第374局 托孤寄命.XQF,车相,多卒双象,6b2/1R7/3kb4/9/9/9/9/4B4/pp3pp2/4K2p1 w,1,27,b8b6 d7d8 b6d6 d8e8 d6d1 h0g0 e0d0 g0f0 d1d8 e8e9 d0d1 b1c1 d1d2 a1b1 d8d9 e9e8 e2c4 f0g0 d2e2 g9i7 d9i9 i7g5 i9i6 e8e9 i6e6 e9d9 e6e5
适情雅趣550局_第385局 海底觅针.XQF,车双兵,车双象,5kb1R/4P2P1/6r1b/9/9/9/9/9/9/4K4 w,2,27,i9h9 g7e7 e0d0 e7g7 h8i8 g7e7 d0d1 e7e8 i8h8 f9f8 h8g8 f8f9 g8g9 i7g9 h9g9 f9f8 g9g8|i9h9 g7e7 e0d0 e7g7 h8i8 g7e7 d0d1 e7e8 i8h8 e8e5 h9g9 f9f8 g9g8 f8f7 g8g7 f7f8 g7i7 f8e8 i7d7 e5e4 h8g8 e4e5 d7d8 e8e7 g8f8 e7f7 d8e8
适情雅趣550局_第386局 戮力一心.XQF,车炮兵相,车双卒,3k5/4CP3/9/9/5R3/4r1B2/9/9/6pp1/5K3 w,1,27,f5d5 d9e9 d5b5 e9d9 e8e9 e4d4 b5b9 d9d8 b9b0 g1g0 f0f1 h1g1 f1e1 d4e4 g4e2 e4d4 e2g0 d4e4 g0e2 e4d4 e9g9 d4d1 e1e0 g1f1 g9g8 d8d7 b0b7
适情雅趣550局_第403局 二郎搜山.XQF,马兵双相,马双卒士象全,2ba1kbn1/2P6/5a3/2p3p1N/9/9/9/9/4K4/2B3B2 w,1,27,i6h8 f9f8 c8c9 f7e8 g0i2 c6c5 c0a2 g6g5 e1e0 e8d7 c9d9 d7e8 d9e9 e8d7 e9f9 d7e8 f9g9 e8d7 g9h9 d7e8 h9g9 e8d7 g9f9 d7e8 f9e9 e8d7 h8i6
三国七子谱_屯土山关公约三事.XQF,车双马炮兵相,双车多卒,9/1r1P5/5k3/1r3CN2/2p6/6B2/2R6/2N2p3/3p2p2/4K4 w,2,29,f6c6 b6b0 c2b0 b8b0 c3c0 b0c0 c6c0 f2e2 g4e2 g1f1 g6e5 f7f8 e5f3 f1e1 f3e1 d1e1 e0e1 f8f7 c0e0 f7e7 e1d1 e7f7 d1d2 f7f8 d8e8 f8f7 d2d1 c5c4 e2c4|f6c6 b6b0 c2b0 b8b0 c3c0 f2e2 g4e2 g1f1 g6e5 f7f8 d8e8 f8f9 e8e9 f9f8 e5d7 f8e8 c0b0 d1e1 e0d0 f1f0 b0b8 e8e7 c6c7
三国七子谱_袁曹各起马步三军.XQF,马双炮三兵,车双马三卒,4k1P2/2P1r2Nn/3C5/3n5/P8/8p/9/9/1p3p3/3K3C1 w,1,29,g9f9 e9d9 h8f7 d6f7 h0h9 i8g9 f9e9 e8e9 d7d8 f7d6 d8i8 e9f9 i8i9 d9e9 c8d8 d6f7 i9g9 f7g9 d0d1 i4h4 a5b5 h4g4 b5c5 g4f4 c5d5 f4e4 d5e5 e4e3 d1d2
三山舞象集_孝行之道.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,4k4/4a2n1/2cabRP2/4CN3/1nbPpRpP1/3pNpB2/2P3P2/1r1ABACrc/6p2/5K3 w,3,29,f7f9 h8f9 f6g8 e9d9 f5f9 e8f9 e6d6 d7e8 d6d4 c7d7 d5e5 d7c7 e5d5 c7d7 d5c5 d7c7 e4d6 c7d7 d6b5 d7b7 b5c7 d9d8 c7d5 e8d7 d5f6 d7e8 f6d7 d8d7 c5d5|f7f9 h8f9 f6g8 e9d9 e6d6 f9d8|f7f9 e9f9 f6g8 e8f7 f5f7
心武残编_002开渠引水变二(红胜).XQF,车双炮兵相,车多卒,3k1r3/4P4/9/9/9/2p6/3p2CCR/8B/p1p2p3/3K5 w,1,29,h3h9 f9h9 g3g1 c1d1 g1d1 d3e3 i2g0 h9g9 g0i2 g9h9 i2g0 f1e1 i3e3 e1d1 d0e0 h9h4 e3a3 h4e4 e0f0 e4f4 f0e0 f4e4 e0f0 e4e8 a3a9 d9d8 a9a8 d8d9 a8e8
心武残编_004推强扶弱新图变例(红胜).XQF,车双炮兵双相,车多卒双象,3k1r3/4P4/b8/9/2b6/4p4/3p2CCR/B7B/2p2p3/3K5 w,1,29,h3h9 f9h9 g3g1 c1d1 g1d1 d3e3 d1d8 f1e1 i2g0 h9f9 e8f8 f9g9 g0i2 g9h9 i2g0 h9g9 g0i2 e1e0 d0d1 g9g1 d1d2 e4d4 i3e3 d9d8 f8e8 d8d7 d2e2 g1g7 e3b3
心武残编_010群鼠争穴变二(红胜).XQF,双车炮多兵相,车马炮三卒士,1c1a1k3/3PP4/2PP1rP2/9/9/p8/4n3C/R3B3R/4p4/1p1K5 w,1,29,e8f8 f7f8 i3f3 f8i8 g7f7 f9e9 a2b2 e3c2 b2c2 i8i2 d8e8 d9e8 f3e3 e9f9 e3e1 b9d9 d7e7 e8d7 c2d2 i2e2 e1f1 e2f2 f7f8 f9e9 f1e1 f2e2 e7e8 d7e8 d2d9
心武残编_034威震华夏变五(红胜).XQF,车炮三兵,双车三卒双士,1r3a3/9/3ak4/5PR2/6C2/9/4P1P2/3pp4/3pr4/5K3 w,1,29,f6f7 e7e8 f7f8 e8e9 g6e6 e9d9 e6e9 d9d8 g5g8 d7e8 f8e8 d8d7 e9b9 d7e7 e8d8 e7d7 d8c8 d7e7 b9b7 e7e8 b7b6 e8e7 c8d8 e7d7 d8e8 d7e7 e8f8 f9e8 g8g9
心武残编_034威震华夏变四(红胜).XQF,车炮三兵,双车三卒双士,1r3a3/9/3ak4/5PR2/6C2/9/4P1P2/3pp4/3pr4/5K3 w,1,29,f6f7 e7e8 f7f8 e8e9 g6e6 e9d9 e6e9 d9d8 g5g8 d7e8 f8e8 d8d7 e9b9 d7e7 e8d8 f9e8 b9b7 e8d7 b7b6 d7e8 g8g9 e7d7 b6d6 d7e7 g9e9 e8f9 d6e6 e7d7 d8e8
心武残编_宴赴鸿门.XQF,双车马双炮兵,车多卒,9/4R4/3k5/3r5/7P1/8C/8C/2p1p4/3Npp2R/3K2p2 w,1,29,i4d4 d6d4 i3d3 d4i4 d1e3 i4i3 d3d4 i3i4 e3g4 e1d1 d0d1 c2c1 d1d0 c1c0 d0e0 e2e1 e8e1 f1e1 i1e1 c0d0 e0d0 i4g4 d4d5 g4d4 e1d1 d4e4 d5c5 d7e7 c5c0
江湖百局秘谱_倚马问路.xqf,双车马炮兵,车三卒士象全,2bak4/4a4/4b4/C3p4/5PNRR/9/9/r5p2/4p4/5K3 w,1,29,i5i9 e7g9 i9g9 e8f9 g5f7 e9e8 f7d6 e8d8 h5h8 d9e8 h8e8 f9e8 d6b7 d8d7 b7c9 d7e7 g9g7 e8f7 g7f7 e7f7 f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 c9d7 e9d9 a6d6
湖涯集_五福拱寿.XQF,双车炮多兵相,车双炮三卒,1c1k5/4P1P2/c2r1PPR1/6P2/9/9/9/4p4/3p1p2C/4K1B1R w,1,29,i1d1 d7f7 e0d0 e2e1 d1d6 f1f0 g0e2 f0e0 i0e0 e1e0 d0e0 f7e7 h7h1 e7e8 h1d1 e8e2 e0d0 d9e9 d6e6 e2e6 d1d9 e9e8 d9d8 e8e9 g8f8 a7a9 g7f7 e6e4 d8d7
烂柯神机_方诚失险.xqf,双车马双炮双兵,双车双马三卒,4n4/3C1k3/2N3P2/3n1r3/4P4/4R4/3C1r3/2R3p2/3p1p3/4K4 w,1,29,c7e8 f8f9 d8d9 f9f8 g7g8 e9g8 d9d8 f8f9 c2c9 g8e9 e8g7 f9f8 g7h9 f8f9 d8d9 e9f7 d9d7 f7e9 c9e9 f9e9 e5d5 e9d9 h9f8 d9d8 e4e8 d8d9 e8e9 d9d8 e9d9
适情雅趣360局_遇水叠桥.XQF,车马双炮兵,双车马双炮双卒士象全,3ak1r2/4aP3/4b4/7N1/2b6/5C1R1/4p1p2/1cn6/1C1r5/c3K4 w,1,29,f8f9 g9f9 h6g8 f9f8 h4h9 e8f9 h9f9 e9e8 f9f8 e8e9 f8d8 e9f9 d8d9 d1d9 b1f1 g3f3 f4e4 f3g3 g8f6 g3f3 f6h5 f3g3 h5g7 f9f8 g7f5 g3f3 f5h4 f3g3 h4f3
适情雅趣550局_第004局 良将安边.XQF,车双马炮三兵仕相全,双车马炮双卒士象全,2bk1ab2/4a4/9/p1P6/3NC4/4Pp3/P5n2/4B3N/4Ar3/1RBAK2cr w,1,29,d5c7 d9d8 b0b8 d8d7 c6d6 d7e7 c7e6 e7f7 e6g5 f7f8 g5h7 f8f7 h7g9 f7f8 g9h7 f8f7 b8b7 c9e7 e5i5 i0i2 h7g5 f7f8 b7e7 g3h1 e7f7 e8f7 g5e6 f8e8 i5e5
适情雅趣550局_第005局 淮阴遇汉.XQF,双车双马炮兵双仕相,双车双马双炮双卒士象全,2ba1k3/4a1R2/9/1cp2N3/1Nb6/3n2P2/4C4/3AB4/3r1p1n1/2R1KAr1c w,1,29,g8g9 f9f8 f6h7 f8f7 g9g7 f7f8 g7g8 f8f7 h7g5 f7e7 g5e6 e7d7 g8g7 c9e7 g7e7 c5e7 e3d3 d4b5 e6d4 b5d6 d4c6 d6c4 d3d1 c4d6 c6b8 d7d8 c0c8 d8d7 c8e8
适情雅趣550局_第018局 播弄造化.XQF,双车双炮兵,双车双马炮多卒士象,3a1kbn1/4P4/1c2n1r2/4p4/9/CC5pp/9/9/r1p1p4/3K3RR w,1,29,h0f0 g7f7 b4f4 f7g7 f4g4 g7f7 a4f4 f7g7 f4h4 g7f7 g4f4 f7g7 f4i4 g7f7 h4f4 f7g7 f4b4 g7f7 i4f4 f7g7 f4c4 g7f7 f0f7 b7f7 b4b9 d9e8 c4c9 f9f8 i0i8
适情雅趣550局_第032局 士马如云.XQF,车双马双炮兵双仕相,车马炮三卒士象全,2bakab2/n6P1/9/1R7/4N4/1C7/9/3ABA3/1N1p1p3/2p1KCrc1 w,2,29,e5f7 e9e8 b6b8 e8e7 b8b7 e7e8 f7d6 e8e9 b7e7 d9e8 d6f7 e9d9 e7d7 e8d7 b4d4 d7e8 d4d1 e8d7 d2e1 d7e8 b1d2 e8d7 d2b3 d7e8 b3d4 e8d7 d4c6 d7e8 c6b8|e5f7 e9e8 b6b8 e8e7 b8b7 e7e8 f7d6 e8e9 b7e7 f9e8 d6f7 e9f9 b4f4
适情雅趣550局_第045局 遇水叠桥.XQF,车马双炮兵,双车马双炮双卒士象全,2bak1r2/4aP3/4b4/7N1/9/5C1R1/4p1p2/1cn6/1C1r5/c3K4 w,1,29,f8f9 g9f9 h6g8 f9f8 h4h9 e8f9 h9f9 e9e8 f9f8 e8e9 f8d8 e9f9 d8d9 d1d9 b1f1 g3f3 f4e4 f3g3 g8f6 g3f3 f6h5 f3g3 h5g7 f9f8 g7f5 g3f3 f5h4 f3g3 h4f3
适情雅趣550局_第072局 骏骑追风.XQF,双马双炮,马双卒士象全,4kab1N/4a3C/4b4/N8/9/4C4/9/5p3/2n1p4/5K3 w,4,29,i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 g9e7 b8c6 d8d9 i8i9 f9e8 f7g9 e8f9 c6e7 d9d8 e7c6 d8e8 c6e5 e8f8 g9h7|i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 g9e7 b8c6 d8d9 i8i9 e7g9 c6b8|i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e9 b8d7|i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 d8e8 f7h8 e8e7 b8c6 e7d7 c6e5
适情雅趣550局_第255局 车行同轨.XQF,双车炮相,双车马,4k4/C8/3R5/9/9/9/9/3RB1n2/1r2r4/3K5 w,3,29,d7d9 e9e8 d2d8 e8e7 d8b8 b1b8 d9d7|d7d9 e9e8 d2d8 e8e7 d8b8 e1e0 d0e0 b1b8 d9e9 b8e8 e9g9 e7d7 g9g2 e8e3 g2f2 e3e5 a8a0 e5d5 e2c0 d5e5 e0f0 e5e3 a0a2 e3e5 a2e2 e5e3 f2f4 e3d3 f4e4|d7d9 e9e8 d2d8 e8e7 d8b8 e1e0 d0e0 b1b8 d9e9 b8e8 e9g9 e8f8 g9g2 f8f6 a8a1 f6d6 g2g3 e7d7 e2g0
