name,type_red,type_black,fen,branchs,steps,moves 
068车马对车双兵.XQF,车马,车双卒,9/4R4/5k3/9/5N3/9/9/7p1/3p4r/5K3 w,4,23,e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9e9 e7d7 g7e6 h2g2 e6c5 d7d8 c5b7 d8d7 e9f9 d7e7 f9f7 e7e8 b7c9 e8d8 f7d7|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9e9 e7d7 g7e6 e1g1 e9b9 d7e7 b9b7 e7e8 e6g7 e8d8 g7f9 d8e8 b7e7|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8d8 f9f6 d8d9 g7e6 d9e9 f6f9 e9e8 e6c7|e8e6 i1i5 e6f6 f7e7 f6f9 e7e8 f5g7 e8d8 g7e6 d8e8 e6c7
074车马对车双兵.XQF,车马,车双卒,9/3k5/N5R2/9/9/9/5p3/9/2pr5/5K3 w,5,23,a7c6 d8e8 g7e7 e8f8 f0e0 c1c0 e7e8 f8f9 c6d8 c0d0 e0f0 f3f2 e8e2 f9f8 d8e6 f8e8 e6c7 e8d8 e2f2 d8d7 f2f7 d7d8 f7f9|a7c6 d8e8 g7e7 e8f8 f0e0 c1c0 e7e8 f8f9 c6d8 c0d0 e0f0 f3f2 e8e2 f9f8 d8e6 f8f7 e2f2 f7e7 f2f7 e7e8 e6c7 e8d8 f7f9|a7c6 d8e8 g7e7 e8f8 f0e0 c1c0 e7e8 f8f9 c6d8 c0d0 e0f0 f3f2 e8e2 f9f8 d8e6 f8f9 e6g7 f9f8 e2f2|a7c6 d8e8 g7e7 e8f8 f0e0 c1c0 e7e8 f8f9 c6d8 c0d0 e0f0 d1d7 e8e3 f9f8 e3f3 f8e8 f3f8 e8e9 f0f1|a7c6 d8e8 g7e7 e8f8 f0e0 d1d3 e7e8 f8f9 c6d8 f3e3 e8g8 f9e9 d8f7 e9f9 g8e8
077车马对车双兵.XQF,车马,车双卒,9/9/2Nk5/9/9/5R3/9/8p/3pr4/5K3 w,6,23,f4f9 i2h2 f9d9 d7e7 c7e6 e7e8 e6g7 e8e7 d9e9 e7d7 g7e6 h2g2 e6c5 d7d8 c5b7 d8d7 e9f9 d7e7 f9f7 e7e8 b7c9 e8d8 f7d7|f4f9 i2h2 f9d9 d7e7 c7e6 e1g1 d9e9 e7d7 e9c9 d7e7 c9c7 e7e8 e6g7 e8d8 g7f9 d8e8 c7e7|f4f9 e1e8 f9f2 e8h8 c7d9 d7d8 d9b8 d8e8 f2e2 e8d8 b8c6 d8d9 e2b2 h8h0 f0f1 d9e9 b2e2 e9d9 e2e8|f4f9 e1e8 f9f2 e8e1 f2i2 e1g1 c7d9|f4f9 e1e8 f9f2 e8e1 f2i2 d1c1 i2d2 d7e7 d2d8|f4f9 e1h1 f9f7 d7d8 f7f4 d8d7 c7d9
094车马对其他.XQF,车马双兵双相,车双马炮三卒双士象,3a1a1N1/9/3k5/9/1P2R1b2/2B6/6P2/3pBp3/4rn1p1/4nKc2 w,5,23,h9f8 d7d8 e5c5 d9e8 c5c8 d8d7 f8h7 d7e7 h7f6 e8d7 c8c7 f9e8 c7c5 g5i7 c5e5 e7f7 e5f5|h9f8 d7d8 e5c5 d9e8 c5c8 d8d7 f8h7 d7e7 h7f6 e8d7 f6g8 e7f7 g8h6 f7e7 h6f5 e7f7 f5d6 f7e7 c8f8 d7e8 f8f4 e7d7 f4d4|h9f8 d7d8 e5c5 d9e8 c5c8 d8d7 f8h7 d7e7 h7f6 e7f7 c8c7 e8d7 c7d7 f7f8 d7d8 f8f7 f6d7 f7e7 d7e5 g5i7 d8f8|h9f8 d7d8 e5c5 d9e8 c5c8 d8d9 c8c9 d9d8 f8e6 g5e7 e6d4 d8d7 c9b9|h9f8 d7d8 e5c5 f9e8 f8e6 g5e7 c5c8 d8d7 c8c7 d7d8 c7e7 e8f7 e6d4 d9e8 e7b7
126.马炮双兵士相全胜马炮卒士象全.XQF,马炮双兵仕相全,马炮卒士象全,3a1a3/4k4/3Nb1n2/3P4p/C5b2/4P4/8c/9/4A4/2BAK1B2 w,2,23,d7b6 e8f8 a5a8 e7c9 e4e5 i3i5 b6c4 i5h5 g0e2 i6i5 e1f2 g7i6 d6e6 i5i4 e6f6 f8e8 c4d6 e8e7 d6c8 e7d7 e5e6 h5h6 f6f7|d7b6 e8f8 a5a8 e7c9 e4e5 i3i5 b6c4 i5h5 g0e2 i6i5 e1f2 g7i6 d6e6 i5i4 e6f6 h5h8 c4d6
127.马炮双兵相巧胜马炮卒士象全.XQF,马炮双兵相,马炮卒士象全,4ka3/4aPP2/4b3b/N3C4/7c1/9/9/8B/4p1n2/3K5 w,6,23,a6b8 h5h7 b8d9 e1e0 d0d1 h7h1 d1d2 g1f3 e6e3 f3e5 d9e7 e8d7 e7d5 e5f3 d5f4 e9d9 f8f9 h1f1 f4g6 d9d8 g8f8 i7g5 g6e5|a6b8 h5h7 b8d9 e1e0 d0d1 h7h1 d1d2 g1f3 e6e3 f3e5 d9e7 e8d7 e7d5 e5g6 d5f6 g6f4 e3e4|a6b8 h5h7 b8d9 e1e0 d0d1 h7h1 d1d2 g1f3 e6e3 f3e5 d9e7 e8d7 e7d5 f9e8 d5b4 e9d9 f8e8|a6b8 h5h7 b8d9 e1e0 d0d1 h7h1 d1d2 g1f3 e6e3 h1h3 d9e7 h3e3 e7c8|a6b8 h5h7 b8d9 e1e0 d0d1 h7h1 d1d2 g1f3 d2d1 f3d4|a6b8 h5h7 b8d9 h7h1 f8f9 e9f9 g8f8 f9e9 f8e8 e9f9 e8f8
136.一车巧胜马双象1.XQF,单车,马双象,6b2/4k4/4b4/9/5R3/2n6/9/9/9/4K4 w,4,23,f5c5 c4d2 e0e1 d2f3 e1e0 e8d8 c5f5 f3d2 e0e1 d2e4 f5f4 e4c5 f4d4 d8e8 d4d5 c5a6 d5a5 a6c7 a5c5 c7e6 c5c6 e6d4 c6c8|f5c5 c4d2 e0e1 d2f3 e1e0 e8d8 c5f5 f3d2 e0e1 d2e4 f5f4 e4c5 f4d4 d8e8 d4d5 c5a6 d5a5 a6c7 a5c5 c7d9 c5c9 e8e9 c9b9|f5c5 c4d2 e0e1 d2f3 e1e0 e8d8 c5f5 f3d2 e0e1 d2e4 f5f4 e4c5 f4d4 d8e8 d4d5 c5b7 d5d9 g9i7 d9d7|f5c5 c4d2 e0e1 d2f3 e1e0 e8d8 c5f5 f3d2 e0e1 d2e4 f5f4 e4c3 f4d4 d8e8 d4c4
170.车低兵巧胜车象1.XQF,车兵,车象,4k4/6P2/4b4/5R3/4r4/9/9/9/5K3/9 w,4,23,f6f9 e9e8 g8f8 e8d8 f9c9 e7g5 c9c6 d8d7 c6h6 e5e4 h6d6 d7e7 d6f6 e7d7 f6f7 e4e7 f7f5 e7g7 f5c5 g7g6 c5d5 d7e7 d5e5|f6f9 e9e8 g8f8 e8d8 f9c9 e7g5 c9c6 d8d7 c6h6 e5e4 h6d6 d7e7 d6f6 e7d7 f6f7 g5e7 f7f5 e7c9 f5c5|f6f9 e9e8 g8f8 e8d8 f9c9 e7g5 c9c6 d8d7 c6h6 e5e4 h6d6 d7e7 d6f6 e7d7 f6f7 g5e7 f7f5 e4d4 f5e5|f6f9 e9e8 g8f8 e8d8 f9c9 e7c5 c9c8 d8d7 c8c6 e5d5 c6e6
234.车马相双兵胜车双卒士象全.XQF,车马双兵相,车双卒士象全,3k1abr1/4a2N1/4b4/2RP3P1/9/2B6/4pp3/9/9/4K4 w,8,23,c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d6c6 c9c6 d8d9 c6d6 d9e9 e0d0 f3g3 d6b6 e8d9 b6e6|c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d6c6 c9c6 d8d9 c6d6 d9e9 e0d0 f3g3 d6b6 g3f3 b6b9 e8d9 b9d9|c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d6c6 c9c6 d8d9 c6d6 d9e9 e0d0 f3g3 d6b6 e3d3 b6b3|c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d6c6 c9c6 f3g3 c6d6 e8d7 e0d0 f9e8 d6b6 e8f7 b6b7|c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d6c6 c9c6 f3g3 c6d6 e8d7 e0d0 f9e8 d6b6 e3d3 b6b3|c6a6 e7c9 a6a9 g9e7 h8g6 h9h6 g6e7 h6d6 a9c9 d9d8 e7c6 d8d7 c9c7 d7d8 c7c8 d8d7 c8d8|c6a6 e7c9 a6a9 g9e7 h6h7 h9i9|c6a6 h9h8 a6a9 d9d8 a9a8 d8d9 d6d7 e8d7 a8h8 f9e8 h8g8 d9e9 g8g7
256.车炮士相全巧胜车卒士象全.XQF,车炮仕相全,车卒士象全,2b1ka3/4a4/9/1r4p2/2b6/2B1R4/9/C8/9/2BAKA3 w,3,23,a2i2 c9e7 i2i9 e7g9 e4e8 e9d9 e8f8 b6e6 f0e1 e6c6 e1d2 c6e6 d0e1 e6c6 f8f9 d9d8 f9d9 d8e8 d9e9 e8d8 e1f2 g9e7 i9i1|a2i2 c9e7 i2i9 e7g9 e4e8 e9d9 e8f8 b6e6 f0e1 e6b6 f8f9 d9d8 f9f8 d8d7 f8f5 b6c6 f5d5 d7e7 d5e5 e7d7 e1f2 c6d6 e5e9|a2i2 e9d9 e4d4 d9e9 i2i9
260.车炮士巧胜车炮1.XQF,车炮仕,车炮,9/3k5/9/3c5/7r1/4R2C1/9/4K4/4A4/9 w,3,23,e4e8 d8d9 e8e6 d6d7 e6e7 d9d8 h4d4 d7a7 e7e8 d8d9 e8e6 d9d8 d4d1 h5h2 e1f2 h2h3 e6d6 a7d7 d1d7 h3e3 e2d2 d8e8 d2d1|e4e8 d8d9 e8e6 d6d7 e6e7 h5d5 h4h0 d5d1 h0h1 d1d3 e1d2 d9d8 e7d7 d3d7 h1d1 d8d9 d1d7|e4e8 d8d9 e8e6 d6d7 e6d6 h5e5 e2f2 e5e1
47.马高兵胜炮象.XQF,马兵,炮象,4c4/4k4/4b4/5PN2/9/9/9/9/9/4K4 w,3,23,e0d0 e7c5 f6f7 e9d9 f7f8 e8e9 g6f4 d9d7 f4h5 c5e7 h5f6 d7b7 f8e8 e9f9 f6d5 e7c9 d5f4 b7g7 f4e6 g7g9 e8f8 f9e9 e6g7|e0d0 e7c5 f6f7 e9d9 f7f8 e8e9 g6f4 d9d7 f4h5 d7f7 h5f6 c5a7 f6d7 e9d9 f8e8|e0d0 e7c5 f6f7 e9d9 f7f8 e8e9 g6f4 d9d7 f4h5 d7f7 h5f6 c5e7 d0e0 e9d9 f8e8
71.炮高兵双士胜炮象.XQF,炮兵双仕,炮象,2b2c3/5k3/9/4P4/9/9/9/3K5/4A4/3A2C2 w,2,23,e1f2 f9f2 d2e2 f2f0 e6f6 c9e7 d0e1 f0e0 e2d2 f8e8 f6f7 e7c5 d2d1 e0b0 g0e0 c5e7 f7e7 e8f8 e0f0|e1f2 f9g9 g0f0 f8e8 f0e0 e8f8 e6f6 g9f9 e0f0 f8e8 f6f7 f9f2 d0e1 f2e2 e1f2 e2e0 f2e1 e8e9 f7f8 c9e7 d2d1 e0b0 f0e0
74.炮低兵单缺士巧胜马单士象.XQF,炮兵仕双相,马士象,4k4/3Pa4/8b/9/9/2B6/2n6/9/4AK3/2B1C4 w,1,23,d8e8 e9d9 e1d2 c3b1 f1e1 i7g5 c4a2 g5i7 c0e2 i7g5 e2g4 g5i7 e0g0 i7g9 g0g9 b1c3 g9h9 c3b1 h9h0 b1d0 e1d1 d0b1 h0d0
88.炮双兵士相全胜双炮.XQF,炮双兵仕相全,双炮,9/3k3c1/4P4/9/9/P8/9/4B4/4A4/2B1KAC1c w,2,23,e1d2 h8h7 e2g4 i0i7 e7e8 d8d9 g0g1 h7d7 g1b1 i7e7 e0e1 e7e5 b1d1 d7d1 e1d1|e1d2 h8h7 e2g4 i0i7 e7e8 d8d7 g0g1 i7i0 e0e1 h7h2 a4a5 i0i5 e1e2 h2d2 g1d1 d2b2 a5b5 i5e5 b5c5 d7e7 d1e1 e7e8 e1e5
94.马炮士相全胜炮单缺象2.XQF,马炮仕双相,炮双士象,5k3/4a4/3ab4/9/9/2B2NB2/9/5c3/2C6/3AK4 w,5,23,f4d5 e7g9 c1g1 f2g2 d5e3 g2g3 g1g2 g9i7 e3f5 g3a3 g2e2 a3a7 e2f2 f9e9 f5h6 e9d9 f2d2 d9e9 h6g8 e9f9 d2f2 a7a0 e0e1|f4d5 e7g9 c1g1 f2g2 d5e3 g2g3 g1g2 g9i7 e3f5 g3a3 g2e2 a3a7 e2f2 f9e9 f5h6 a7a8 h6f7 e9d9 f2d2 a8d8 f7d8|f4d5 e7g9 c1g1 f2g2 d5e3 g2g3 g1g2 g9i7 e3f5 g3a3 g2f2 f9e9 f5h6 e9d9 f2d2 a3d3|f4d5 e7g9 c1g1 g9i7 d5f6 f2g2 g1f1|f4d5 e7g9 c1g1 g9i7 d5f6 f2f1 f6h5
其它的杀着(33).xqf,双车马炮兵仕相,双车马炮士象全,2baka3/5P3/9/2RN5/6b2/2C6/1n2c4/5AR2/3r1r3/2B1K4 w,1,23,f8e8 d9e8 c4e4 e9d9 c6c9 d9d8 d6b7 d8d7 c9c7 d7d8 c7c8 d8d7 b7c5 d7e7 c5e6 e7f7 e6g5 f7f8 g5h7 f8f7 g2g7 f7f8 g7b7
其它的杀着(34).xqf,双车马炮兵双仕,双车炮卒士象全,3akab2/7P1/9/C7N/2b6/3R5/1r1p5/5R3/4A4/3K1A1rc w,1,23,f2f9 e9f9 d4d9 f9f8 h8g8 f8e8 i6g7 e8e7 g7f5 e7e8 f5d6 e8e7 d6c8 e7e8 a6a8 b3b8 c8d6 e8e7 d6f5 e7f7 d9f9 b8f8 f9f8
双车_05.xqf,双车双马双炮多兵双相,双车马炮多卒士象全,3rkab2/4a4/2n1b2R1/p1p1p3p/9/2P3P2/PcC1P3P/N5N2/9/1RBrCKB2 b,1,23,d9d1 b0b3 d1g1 g0e2 d0d1 e0e1 g1g2 h7h1 g2e2 a2c1 e2f2 h1f1 f2h2 e1e0 d1d0 f1e1 h2h0 f0f1 h0h1 f1f0 h1e1 b3b1 d0d1
双车攻杀10局_05.xqf,双车双马双炮多兵双相,双车马炮多卒士象全,3rkab2/4a4/2n1b2R1/p1p1p3p/9/2P3P2/PcC1P3P/N5N2/9/1RBrCKB2 b,1,23,d9d1 b0b3 d1g1 g0e2 d0d1 e0e1 g1g2 h7h1 g2e2 a2c1 e2f2 h1f1 f2h2 e1e0 d1d0 f1e1 h2h0 f0f1 h0h1 f1f0 h1e1 b3b1 d0d1
双车马炮类(06).xqf,双车马炮双相,双车炮双卒士象全,3ak1b2/2R1ar3/4b4/4p4/3Rc4/9/4N4/4B4/2p1r4/1C1K2B2 w,1,23,b0b9 e7c9 c8e8 e9e8 d5d8 e8e9 d8d9 e9e8 d9d8 e8e7 e3d5 e7f7 d8d7 c9e7 d7e7 e5e7 b9b7 e7e9 d5c7 e9e7 c7e8 e7e2 e8c7
双车马炮类(18).xqf,双车马炮双仕,双车马炮双卒双士象,2rak1r2/3Ra4/4b4/1N7/4p4/R8/9/3C5/3p5/3AKAnc1 w,1,23,d8d9 c9d9 b6c8 d9d8 a4a9 e8d9 a9d9 e9e8 d9d8 e8e9 d8f8 e9d9 c8e7 d9e9 e7c8 e9d9 c8d6 d9e9 d2e2 e9d9 f8d8 d9d8 e2d2
双马炮兵[卒]攻杀10局_03.xqf,双马炮三兵仕相全,马双炮双卒士象全,2bak4/4a4/6c2/p7p/5cb2/2N6/P3P1n1P/4B1N2/4A2C1/2BAK4 w,1,23,e2g4 g7g4 h1g1 f5c5 c0a2 g4g2 g1g3 g2c2 e0f0 c9e7 e3e4 c2c3 i3i4 i6i5 e4e5 i5i4 g3e3 i4h4 e5d5 c5c6 c4d6 c3d3 d6c8
双马炮兵_03.xqf,双马炮三兵仕相全,马双炮双卒士象全,2bak4/4a4/6c2/p7p/5cb2/2N6/P3P1n1P/4B1N2/4A2C1/2BAK4 w,1,23,e2g4 g7g4 h1g1 f5c5 c0a2 g4g2 g1g3 g2c2 e0f0 c9e7 e3e4 c2c3 i3i4 i6i5 e4e5 i5i4 g3e3 i4h4 e5d5 c5c6 c4d6 c3d3 d6c8
名手入局11.XQF,车马三兵仕相全,车炮三卒双士象,2bak4/4a1R2/4c4/p7p/3N1P1r1/2p6/P7P/4B4/4A4/2B1KA3 w,2,23,g8g9 e8f9 d5b6 d9e8 g9g4 h5f5 g4c4 e9d9 c4c9 d9d8 c9c8 d8d9 c8c6 e7b7 c6i6|g8g9 e8f9 d5b6 d9e8 g9g4 h5f5 g4c4 e9d9 c4c9 d9d8 c9c8 d8d9 c8c6 i6i5 b6c8 e7d7 c8d6 f5d5 c6c9 d9d8 d6b7 d7c7 c9c7
名手入局24.XQF,双车马双炮三兵仕相全,双车双马炮三卒双士象,3a1a3/4k4/2R1c1n1b/p3p3p/4n4/6Cr1/P2rN1PCP/4B4/4A4/2B1KA1R1 w,3,23,g4e4 h4e4 e3g4|g4e4 h4f4 e3g4 d3g3 h3h4 f4f3 h4h9 g7h9 h0h9 e5g6 g4f6 f3f6 c7e7 e8d8 e7b7 d9e8 b7b8 d8d9 e4e8 f6f8 e8c8 f8f3 c8i8|g4e4 h4f4 e3g4 d3g3 h3h4 f4f3 h4h9 g7h9 h0h9 g3g4 h9h8 e8e9 c7e7 d9e8 e4e6 e9d9 e6e8
实战残局_声东击西.XQF,车炮三兵双相,双车三卒士双象,C3k4/3Pa1P2/4b3b/4p4/5RP2/3r5/9/4B1p1B/3p2r2/5K3 w,5,23,d8e8 e9e8 a9h9 e8d8 f5f8 d8d7 h9h7 e7g5 f8f7 g5e7 f7f4 e7c9 f4d4 d7e7 h7h3 e7e8 h3h8 e8e9 d4f4 g2f2 f4f2 g1g8 f2f9|d8e8 e9e8 a9h9 e8d8 f5f8 d8d7 h9h7 e7g5 f8f7 g5e7 f7f4 d7d8 h7h8 d8d9 f4f9|d8e8 e9e8 a9h9 d4h4 g8f8 e8e9 f8f9|d8e8 e9e8 a9h9 g1h1 f5f8 e8e9 h9i9|d8e8 e9e8 a9i9 e8d8 f5f8 d8d7 f8f9 e7g5 f9d9 d7e7 d9d4 d1e1 d4f4 g1f1 f4f1 e1f1 f0f1 e7e8
实战残局_车马冷着.XQF,车马双仕相,车双象,5k3/9/4br3/4N2R1/6b2/9/9/5A3/9/2BAK4 w,7,23,h6h9 f9f8 h9e9 f7h7 e9g9 g5i7 g9g8 f8f9 e6g7 f9e9 g8e8 e9d9 e8e7 h7h0 e0e1 h0d0 e7e9 d9d8 g7e6 d8d7 e6f8 d7d8 e9d9|h6h9 f9f8 h9e9 f7h7 e9g9 g5i7 g9g8 f8f7 g8g4 e7g9 e6d8 f7f8 g4f4 h7f7 f4f7|h6h9 f9f8 h9e9 f7h7 e9g9 g5i7 g9g8 f8f7 g8g4 f7f8 e6g7|h6h9 f9f8 h9e9 f7h7 e9g9 h7f7 g9g5|h6h9 f9f8 h9e9 f7h7 e9g9 h7h6 e6g7|h6h9 f9f8 h9e9 g5i7 e6c7 e7g5 c7d9 f7d7 e9h9 d7d9 h9d9|h6h9 f9f8 h9e9 f7f2 e6g7 f2f7 g7h9
实战残局_边塞阻敌.XQF,车炮双兵仕相,双车双卒象,P2k3rr/4P4/8b/6p2/RC7/9/9/3A5/4p4/2BK5 w,3,23,b5h5 h9h5 a5h5 i7g5 h5h0 i9f9 a9b9 g5e7 c0e2 g6g5 h0i0 g5g4 e2g4 f9h9 i0f0 h9i9 g4i2 i9h9 f0g0 h9f9 g0h0 f9g9 h0h4|b5h5 h9h5 a5h5 i7g5 h5h0 i9f9 a9b9 g5e7 c0e2 g6g5 h0i0 g5g4 e2g4 f9h9 i0f0 h9i9 g4i2 i9h9 f0g0 h9h2 b9c9 e7c9 g0g9|b5h5 h9h5 a5h5 i7g5 h5h0 i9f9 a9b9 g5e7 c0e2 g6g5 h0i0 f9h9 i0f0 g5g4 e2g4
实战残局_马兵奏凯.XQF,马兵,马士象全,5n3/4a4/3ak3b/3P5/4N1b2/9/9/9/9/4K4 w,3,23,d6e6 e7f7 e6f6 f7e7 e0f0 e8f7 f6f7 e7e8 f7f8 e8d8 e5c6 d8d9 c6b8 d9e9 b8d7 e9d9 f0e0 d9d8 d7b8 g5e7 b8c6 d8d7 f8e8|d6e6 e7f7 e6f6 f7e7 e0f0 e8f7 f6f7 e7e8 f7f8 e8d8 e5c6 d8d9 c6b8 d9e9 b8d7 e9d9 f8e8 f9e7 d7b8 e7c8|d6e6 e7f7 e6f6 f7e7 e0f0 e8f7 f6f7 e7e8 f7f8 e8d8 e5c6 d8d9 c6b8 d9d8 f0e0 f9h8 e0d0 h8f7 b8c6 d8d9 f8e8
桔中秘残局谱_车兵胜4卒双士026.xqf,车兵双相,多卒双士,9/4a4/3ak4/9/3P5/5RB2/3pp4/4B4/4pp3/3K5 w,1,23,d5d6 e8d9 f4f8 d7e8 f8f5 e8d7 f5e5 e7f7 d6d7 f7f8 d7e7 f8f9 e5f5 f9e9 f5i5 d9e8 i5i8 e8f9 i8b8 e9d9 e7d7 d9e9 d7d8
桔中秘残局谱_车马冷着（第2局）008.xqf,车马双相,车三卒士象全,2ba1k3/4a4/4b4/5N1R1/9/9/3pp4/4B4/4rp3/2BK5 w,3,23,h6h9 f9f8 f6h7 f8f7 h9h8 e7g5 h8g8 f7e7 g8g5 e8f7 h7f6 e7e8 g5g8 e8e7 g8d8 f7e8 d8d4 e7f7 d4f4 f7e7 f6g8 e7d7 f4d4|h6h9 f9f8 f6h7 f8f7 h9h8 e7g5 h8g8 f1f0 g8g7 f7f8 g7g5 f8f7 h7g9 f7e7 g5g7 e8f7 g7f7|h6h9 f9f8 f6h7 f8f7 h9h8 e7g5 h7g5 f7e7 h8h7 e8f7 h7f7 e7e8
残局攻杀谱_其它的杀着(33).xqf,双车马炮兵仕相,双车马炮士象全,2baka3/5P3/9/2RN5/6b2/2C6/1n2c4/5AR2/3r1r3/2B1K4 w,1,23,f8e8 d9e8 c4e4 e9d9 c6c9 d9d8 d6b7 d8d7 c9c7 d7d8 c7c8 d8d7 b7c5 d7e7 c5e6 e7f7 e6g5 f7f8 g5h7 f8f7 g2g7 f7f8 g7b7
残局攻杀谱_其它的杀着(34).xqf,双车马炮兵双仕,双车炮卒士象全,3akab2/7P1/9/C7N/2b6/3R5/1r1p5/5R3/4A4/3K1A1rc w,1,23,f2f9 e9f9 d4d9 f9f8 h8g8 f8e8 i6g7 e8e7 g7f5 e7e8 f5d6 e8e7 d6c8 e7e8 a6a8 b3b8 c8d6 e8e7 d6f5 e7f7 d9f9 b8f8 f9f8
残局攻杀谱_双车马炮类(06).xqf,双车马炮双相,双车炮双卒士象全,3ak1b2/2R1ar3/4b4/4p4/3Rc4/9/4N4/4B4/2p1r4/1C1K2B2 w,1,23,b0b9 e7c9 c8e8 e9e8 d5d8 e8e9 d8d9 e9e8 d9d8 e8e7 e3d5 e7f7 d8d7 c9e7 d7e7 e5e7 b9b7 e7e9 d5c7 e9e7 c7e8 e7e2 e8c7
残局攻杀谱_双车马炮类(18).xqf,双车马炮双仕,双车马炮双卒双士象,2rak1r2/3Ra4/4b4/1N7/4p4/R8/9/3C5/3p5/3AKAnc1 w,1,23,d8d9 c9d9 b6c8 d9d8 a4a9 e8d9 a9d9 e9e8 d9d8 e8e9 d8f8 e9d9 c8e7 d9e9 e7c8 e9d9 c8d6 d9e9 d2e2 e9d9 f8d8 d9d8 e2d2
残局攻杀谱_车马兵类(04).xqf,车马兵仕双相,双车马士象,2b3P2/4a2r1/4k4/9/4N4/9/9/2RAB4/9/2BK1n1r1 w,1,23,c2c7 e8d7 e5g6 e7e8 c7c8 e8e9 g9f9 e9d9 c8c9 d9d8 c9c8 d8d9 g6e7 d7e8 c8c9 d9d8 e7c6 d8d7 c9c7 d7d8 c7c8 d8d9 c8d8
残局攻杀谱_车马炮兵类(29).xqf,车马炮兵双相,车马卒双士象,2ba5/4a4/1P1k5/R7N/C8/6B2/9/2n1B4/5pr2/4K4 w,1,23,b7c7 d7e7 a6e6 e7f7 i6h8 f7f8 a5a8 e8f7 c7c8 d9e8 h8g6 f8f9 a8a9 e8d9 g6e7 f9e9 e7d9 e9f9 e6e9 f9f8 e9h9 f8e8 a9a8
残局攻杀谱_车马炮兵类(30).xqf,车马炮兵仕相,车马炮卒士双象,5a3/3R5/5k1Nb/9/4P1b2/9/5nr2/1C2BA3/3p1K3/8c w,1,23,d8f8 f7e7 e5e6 e7d7 e6d6 d7e7 d6d7 e7d7 h7f6 d7e7 f6d5 e7d7 d5b6 d7e7 b6c8 e7d7 f8f7 g5e7 f7e7 d7d8 b2b8 d8d9 e7d7
残局攻杀谱_车马类(20).xqf,车马仕双相,车双卒双士象,3a1a3/9/3kb2R1/9/9/4N1B2/9/4Bp3/2p3r2/3AK4 w,1,23,e4c5 d7d8 h7e7 d9e8 e7a7 e8d7 a7a8 d8d9 a8a9 d9d8 c5e6 d8e8 e6g7 e8e7 g7f9 e7f7 f9h8 f7e7 a9e9 d7e8 h8g6 e7d7 e9e8
残局攻杀谱_马炮兵类(11).xqf,马炮兵,车卒士,9/3k5/3a5/4P4/6N2/9/9/9/2r3p2/2C1K4 w,1,23,c0d0 d7e8 g5f7 d8d9 e6e7 d9d8 f7e5 e8f7 d0d6 c1c0 e0e1 g1f1 e1f1 c0d0 e5c6 d8d9 c6b8 d9d8 d6a6 d0a0 f1e1 a0a6 e7d7
残局攻杀谱_马炮类(01).xqf,马炮仕相,车双士,3a5/5k3/2N2a3/9/9/9/9/B3C4/4K4/3r1A3 w,1,23,e2f2 f7e8 c7e6 f8f7 e6g5 f7f8 g5h7 f8f9 h7f6 e8f7 f6h5 f7e8 h5g7 f9f8 g7f5 e8f7 f5h4 f7e8 h4g6 f8f9 g6h8 f9f8 f2i2
炮兵[卒]攻杀10局_04.xqf,双炮双兵仕相全,马炮双卒士象全,2bak4/3Pa4/4b1P2/5C3/9/5cB2/2p4C1/Bn4p2/4A4/3AK4 w,1,23,f6g6 f4f8 h3h8 b2d3 g6g2 e9f9 g2g1 f8f6 g1f1 f9e9 h8h7 e7c5 f1i1 f6i6 g7g8 d3e5 h7h9 c3d3 e1f2 c5e7 i1f1 e5f7 f1f7
炮兵_04.xqf,双炮双兵仕相全,马炮双卒士象全,2bak4/3Pa4/4b1P2/5C3/9/5cB2/2p4C1/Bn4p2/4A4/3AK4 w,1,23,f6g6 f4f8 h3h8 b2d3 g6g2 e9f9 g2g1 f8f6 g1f1 f9e9 h8h7 e7c5 f1i1 f6i6 g7g8 d3e5 h7h9 c3d3 e1f2 c5e7 i1f1 e5f7 f1f7
